YEAR,CURRENT ROUND,A_TEAM_NO,A_TEAM,A_SEED,A_SCORE,A_ROUND,B_TEAM_NO,B_TEAM,B_SEED,B_SCORE,B_ROUND,A_WIN,SCORE_DIFF,A_KADJ O,A_KADJ D,A_KADJ EM,A_BADJ EM,A_BADJ O,A_BADJ D,A_BARTHAG,A_KADJ T,A_RAW T,A_EFG%,A_TOV%,A_OREB%,A_FTR,A_EFG%D,A_TOV%D,A_DREB%,A_FTRD,A_2PT%,A_3PT%,A_2PT%D,A_3PT%D,A_2PTR,A_3PTR,A_BLK%,A_AST%,A_WIN%,A_ELITE SOS,A_WAB,A_EXP,A_TALENT,A_AVG HGT,A_EFF HGT,A_FT%,A_GAMES,A_W,A_L,B_KADJ O,B_KADJ D,B_KADJ EM,B_BADJ EM,B_BADJ O,B_BADJ D,B_BARTHAG,B_KADJ T,B_RAW T,B_EFG%,B_TOV%,B_OREB%,B_FTR,B_EFG%D,B_TOV%D,B_DREB%,B_FTRD,B_2PT%,B_3PT%,B_2PT%D,B_3PT%D,B_2PTR,B_3PTR,B_BLK%,B_AST%,B_WIN%,B_ELITE SOS,B_WAB,B_EXP,B_TALENT,B_AVG HGT,B_EFF HGT,B_FT%,B_GAMES,B_W,B_L,A_NET RPI,A_ELO,A_Q1 W,A_Q2 W,A_Q1 PLUS Q2 W,A_Q3 Q4 L,A_R SCORE,B_NET RPI,B_ELO,B_Q1 W,B_Q2 W,B_Q1 PLUS Q2 W,B_Q3 Q4 L,B_R SCORE,A_TR RATING,A_SOS RATING,A_LUCK RATING,A_CONSISTENCY TR RATING,A_V 1-25 WINS,A_V 1-25 LOSS,B_TR RATING,B_SOS RATING,B_LUCK RATING,B_CONSISTENCY TR RATING,B_V 1-25 WINS,B_V 1-25 LOSS,A_Z_EFG%,B_Z_EFG%,A_Z_TOV%,B_Z_TOV%,A_Z_OREB%,B_Z_OREB%,A_Z_FTR,B_Z_FTR,A_Z_EFG%D,B_Z_EFG%D,A_Z_TOV%D,B_Z_TOV%D,A_Z_DREB%,B_Z_DREB%,A_Z_FTRD,B_Z_FTRD,A_Z_2PT%,B_Z_2PT%,A_Z_3PT%,B_Z_3PT%,A_Z_2PT%D,B_Z_2PT%D,A_Z_3PT%D,B_Z_3PT%D,A_Z_2PTR,B_Z_2PTR,A_Z_3PTR,B_Z_3PTR,A_Z_BLK%,B_Z_BLK%,A_Z_AST%,B_Z_AST%,A_Z_FT%,B_Z_FT%,A_Z_WIN%,B_Z_WIN%,DIFF_KADJ O,DIFF_KADJ D,DIFF_KADJ EM,DIFF_BADJ EM,DIFF_BADJ O,DIFF_BADJ D,DIFF_BARTHAG,DIFF_KADJ T,DIFF_EFG%,DIFF_TOV%,DIFF_OREB%,DIFF_FTR,DIFF_EFG%D,DIFF_TOV%D,DIFF_DREB%,DIFF_FTRD,DIFF_2PT%,DIFF_3PT%,DIFF_2PT%D,DIFF_3PT%D,DIFF_BLK%,DIFF_AST%,DIFF_WIN%,DIFF_FT%,DIFF_Z_EFG%,DIFF_Z_TOV%,DIFF_Z_OREB%,DIFF_Z_FTR,DIFF_Z_EFG%D,DIFF_Z_TOV%D,DIFF_Z_DREB%,DIFF_Z_FTRD,DIFF_Z_2PT%,DIFF_Z_3PT%,DIFF_Z_2PT%D,DIFF_Z_3PT%D,DIFF_Z_2PTR,DIFF_Z_3PTR,DIFF_Z_BLK%,DIFF_Z_AST%,DIFF_Z_FT%,DIFF_Z_WIN%,DIFF_ELITE SOS,DIFF_WAB,DIFF_EXP,DIFF_TALENT,DIFF_AVG HGT,DIFF_EFF HGT,DIFF_NET RPI,DIFF_ELO,DIFF_Q1 PLUS Q2 W,DIFF_R SCORE,DIFF_TR RATING,DIFF_SOS RATING,DIFF_LUCK RATING,DIFF_CONSISTENCY TR RATING,DIFF_V 1-25 WINS,DIFF_SEED
2024,64,1077,Arizona,2,85.0,16,1049,Long Beach St.,15,65.0,64,1,20.0,121.125,94.5013,26.6237,27.901,121.52,93.619,0.953,71.8379,73.4,55.0,16.1,36.3,36.7,48.7,18.1,76.9,25.7,54.6,37.1,47.8,33.4,67.4,32.6,9.0,59.1,75.75757576,29.931,4.9,1.963,76.342,78.063,81.464,71.9,33,25,8,107.857,107.862,-0.00456917,-2.567,105.389,107.956,0.431,71.1635,71.9,48.9,17.1,33.3,38.1,51.2,18.5,70.4,32.6,49.7,31.3,50.0,35.1,71.7,28.3,12.6,55.1,57.57575758,12.603,-8.0,2.22,11.174,77.131,80.347,71.0,33,19,14,4,14,8,7,15,1,99.87,170,142,0,3,3,11,0.0,22.0,11.0,-3.1,13.3,6,1,-0.3,-1.6,1.7,10.0,0,0,0.814585521188774,-1.398185102184533,0.12387192728425259,0.7088226950154475,1.2183248186243798,0.5114469375112576,0.5650160692147734,0.8559275337320598,0.05307715865683094,1.2891205794323248,0.2791248366781689,0.43862474335140783,1.7365771113724715,-0.84521597045272,-1.2249636939525645,0.23491175741279782,0.5808190120801429,-0.9010255118486735,0.7540269233663295,-1.7283455188346704,-0.2710967054180943,0.6163445884669597,0.47800055478777786,1.4457214678082233,0.9221659099270502,1.7703612923198437,-0.9221659099270488,-1.770361292319843,-0.40268883455450605,0.9645542541964377,0.9096388168684155,0.21228324136613544,-0.32146579003677966,-0.6352410109339303,0.5078580143820061,-1.3313455674814867,13.268,-13.360699999999994,26.62826917,30.468,16.131,-14.337000000000003,0.522,0.6744000000000057,6.100000000000001,-1.0,3.0,-1.3999999999999986,-2.5,-0.3999999999999986,6.5,-6.900000000000002,4.899999999999999,5.800000000000001,-2.200000000000003,-1.7000000000000028,-3.5999999999999996,4.0,18.181818179999993,0.9000000000000057,2.212770623373307,-0.5849507677311949,0.7068778811131222,-0.29091146451728633,-1.2360434207754938,-0.15949990667323893,2.5817930818251913,-1.4598754513653625,1.4818445239288165,2.482372442201,-0.887441293885054,-0.9677209130204454,-0.8481953823927936,0.8481953823927942,-1.3672430887509437,0.6973555755022801,0.3137752208971506,1.8392035818634929,17.328000000000003,12.9,-0.2570000000000001,65.168,0.9320000000000022,1.1170000000000044,-166,-128,12,99.87,22.3,12.6,-4.8,3.3000000000000007,6,-13
2024,64,1056,Houston,1,86.0,16,1048,Longwood,16,46.0,64,1,40.0,118.868,87.1492,31.7188,33.697,119.216,85.519,0.979,63.2681,64.2,49.7,13.7,36.9,29.9,44.0,24.7,69.8,39.0,48.4,34.7,43.4,30.0,63.4,36.6,16.1,49.1,88.23529412,34.485,10.6,2.28,63.543,75.893,78.793,69.4,34,30,4,105.712,104.753,0.95941,-0.867,103.961,104.828,0.476,66.7619,68.0,49.4,18.0,36.7,39.5,51.3,19.6,74.5,36.1,48.6,34.2,50.9,34.6,71.7,28.3,7.2,48.0,58.06451613,9.715,-8.6,2.323,17.521,77.071,79.691,68.8,31,18,13,1,2,16,3,19,0,99.97,163,146,0,1,1,10,0.0,23.2,12.5,1.3,8.9,7,4,-0.2,-4.1,-0.8,10.3,0,0,-1.1079856761683602,-1.216810460924426,-1.2800099152706164,1.235278385973522,1.3597003948470046,1.3125752027727973,-0.847982472726334,1.146838998249346,-2.2706844724010993,1.3385623162633418,2.91087329678662,0.8772494867028171,-1.0835353318519718,0.7832996657754755,1.5889991325922637,0.9754282907140683,-1.2941679365644834,-1.2336844866082042,-0.27316167340649733,-0.4871592977341697,-2.0459792931881995,0.979388754147208,-1.457441271253109,1.161097669861034,0.13314694956165898,1.7703612923198437,-0.13314694956165898,-1.770361292319843,2.2938183682598563,-1.086310378929978,-0.8337501218872847,-1.025522905150412,-1.1930636258621925,-1.4022471064602946,1.770056551074,-1.2819046113060901,13.155999999999992,-17.603800000000007,30.759390000000003,34.564,15.254999999999995,-19.308999999999997,0.503,-3.4938000000000002,0.30000000000000426,-4.300000000000001,0.19999999999999574,-9.600000000000001,-7.299999999999997,5.099999999999998,-4.700000000000003,2.8999999999999986,-0.20000000000000284,0.5,-7.5,-4.600000000000001,8.900000000000002,1.1000000000000014,30.170777990000005,0.6000000000000085,0.10882478475606572,-2.515288301244138,0.04712519207420729,-1.9948214709756802,-3.609246788664441,2.033623810083803,-1.8668349976274472,0.6135708418781953,-0.06048344995627919,0.2139976243276724,-3.0253680473354074,-2.618538941114143,-1.6372143427581847,1.637214342758184,3.3801287471898345,0.1917727832631273,0.2091834805981021,3.05196116238009,24.77,19.2,-0.04300000000000015,46.022,-1.1779999999999973,-0.8979999999999961,-162,-144,18,99.97,23.4,16.6,2.1,-1.4000000000000004,7,-15
2024,64,1041,Nebraska,8,83.0,64,1022,Texas A&M,9,98.0,32,0,-15.0,115.866,97.6744,18.1912,20.096,115.671,95.575,0.9,68.6104,69.3,53.2,15.9,27.8,32.4,46.3,16.4,70.0,27.7,52.8,35.8,45.2,31.9,55.5,44.5,7.2,57.1,69.6969697,29.05,2.4,2.43,27.887,77.428,80.383,75.4,33,23,10,115.996,99.8885,16.108,16.089,115.004,98.915,0.85,65.8429,67.4,45.4,14.2,41.9,38.2,50.1,16.9,72.0,31.2,47.0,28.4,49.5,33.9,61.9,38.1,8.9,44.5,58.82352941,33.304,0.25,2.393,55.263,77.138,79.734,70.9,34,20,14,34,35,4,5,9,0,89.01,44,58,7,6,13,4,83.23,12.9,8.6,1.2,11.3,3,4,12.1,9.7,-0.1,11.6,4,4,0.16163681265238947,-2.6678075910052828,0.0068817737380129935,-0.9875345314050189,-0.7844958445294655,2.537830196702208,-0.3284977146597507,0.8767069240547234,-1.133524525287646,0.7452614742911069,-0.39874976668310025,-0.19937488334155082,-1.004095544718888,-0.20969767338805975,-0.8018113892089813,-0.06129485590771083,0.036467962473637414,-1.7175520862584306,0.19763310011437946,-2.9695317399351713,-1.3198909618277,0.4146533853112659,-0.37587083905379026,0.7626243527349672,-1.4251654971599856,-0.16273516057536222,1.4251654971599856,0.16273516057536222,-1.086310378929978,-0.44066780924203214,0.5609610291172755,-1.6357090337149072,0.8987711801187985,-0.6701049243669448,-0.10520984623915816,-1.2051257144192247,-0.12999999999999545,-2.2140999999999877,2.083199999999998,4.0070000000000014,0.6670000000000016,-3.3400000000000034,0.050000000000000044,2.7674999999999983,7.800000000000004,1.700000000000001,-14.099999999999998,-5.800000000000004,-3.8000000000000043,-0.5,-2.0,-3.5,5.799999999999997,7.399999999999999,-4.299999999999997,-2.0,-1.7000000000000002,12.600000000000001,10.873440289999998,4.5,2.8294444036576722,0.9944163051430319,-3.3223260412316735,-1.2052046387144741,-1.8787859995787528,-0.19937488334154943,-0.7943978713308282,-0.7405165333012704,1.754020048732068,3.167164840049551,-1.7345443471389659,-1.1384951917887576,-1.2624303365846234,1.2624303365846234,-0.6456425696879458,2.1966700628321827,1.5688761044857433,1.0999158681800665,-4.254000000000001,2.15,0.037000000000000366,-27.375999999999998,0.28999999999999204,0.6490000000000009,-10,-23,-4,5.780000000000001,0.8000000000000007,-1.0999999999999996,1.3,-0.29999999999999893,-1,-1
2024,64,1013,Wisconsin,5,61.0,64,1052,James Madison,12,72.0,32,0,-11.0,120.06,99.4602,20.6003,21.028,119.811,98.783,0.902,65.1538,65.8,52.4,14.6,30.5,33.5,52.2,16.9,75.5,33.2,52.6,34.8,50.4,37.1,64.6,35.4,4.5,47.7,62.85714286,37.153,3.3,1.974,52.194,78.442,82.072,75.9,35,22,13,113.858,100.958,12.9001,11.554,111.935,100.381,0.778,69.4753,71.1,54.4,14.7,32.0,34.2,46.7,19.8,72.4,35.1,54.2,36.5,48.8,28.6,61.9,38.1,7.6,54.3,90.90909091,9.457,1.5,2.428,3.831,77.286,79.864,70.5,33,30,3,18,45,5,9,14,0,98.88,53,18,1,0,1,1,24.78,15.1,11.6,-0.1,10.6,4,6,9.5,-1.1,2.3,9.4,1,0,-0.12856261336378344,0.5969359516766449,-0.7535542243125407,-0.6950591475394214,-0.14830575152765577,0.20513318902890532,-0.09992442111045373,0.04553131114819018,1.7835379477425226,-0.9357575779635643,-0.19937488334155082,0.9569994400394366,1.1804986014408896,-0.050818099121891856,0.36185744883587306,0.7638521383422767,-0.024015487482639535,0.4598521121675868,-0.2303621485409653,0.49722977417312203,0.7776975509915142,0.13228570089329336,2.584216659596981,-2.2543879055052387,0.3698526376712751,-0.16273516057536222,-0.36985263767127646,0.16273516057536222,-2.1117426954931857,-0.9343944801798733,-1.0778245733130825,0.07281212626567868,1.073090747283881,-0.8095605780990128,-0.7971007175983198,2.040527665934918,6.201999999999998,-1.497799999999998,7.700200000000001,9.473999999999998,7.876000000000005,-1.597999999999999,0.124,-4.3215,-2.0,-0.09999999999999964,-1.5,-0.7000000000000028,5.5,-2.900000000000002,3.0999999999999943,-1.8999999999999986,-1.6000000000000014,-1.7000000000000028,1.6000000000000014,8.5,-3.0999999999999996,-6.599999999999994,-28.05194805,5.400000000000006,-0.7254985650404284,-0.05849507677311927,-0.3534389405565611,-0.14545573225864392,2.719295525706087,-1.1563743233809873,1.2313167005627814,-0.40199468950640366,-0.48386759965022635,-0.7275919227140873,0.6454118500982208,4.838604565102219,0.5325877982466373,-0.5325877982466387,-1.1773482153133124,-1.1506366995787611,1.882651325382894,-2.8376283835332377,27.695999999999998,1.7999999999999998,-0.45399999999999996,48.363,1.1559999999999917,2.2079999999999984,-35,27,13,74.1,5.6,12.7,-2.4,1.1999999999999993,3,-7
2024,64,1063,Duke,4,64.0,8,1018,Vermont,13,47.0,64,1,17.0,121.827,96.9502,24.8767,23.968,120.797,96.829,0.927,66.6784,67.8,55.2,14.3,31.8,33.8,49.0,16.9,74.1,27.6,54.4,37.7,49.1,32.6,62.6,37.4,9.8,53.8,75.0,26.968,3.3,1.152,91.61,78.244,82.287,72.2,32,24,8,107.122,100.145,6.9772,5.839,104.523,98.684,0.659,63.2333,65.6,51.8,13.8,22.4,29.7,46.7,15.1,76.7,25.9,53.1,33.5,46.4,31.5,55.9,44.1,10.9,52.1,81.25,10.22,-1.2,2.309,4.273,76.92,79.286,72.3,32,26,6,9,20,5,6,11,0,99.72,102,40,0,2,2,4,0.01,18.1,9.1,-1.7,9.7,2,3,4.3,-1.8,3.5,8.4,0,0,0.8871353776928178,-0.3462121828759125,-0.9290394546318985,-1.221514838497496,0.15800799695469733,-2.0568760305330858,-0.03758625014246433,-0.8895412533716605,0.20140236914988882,-0.9357575779635643,-0.19937488334155082,-0.9171244633711283,0.6244200915093076,1.6571373242393876,-0.8229690044461601,-1.1826484634782064,0.5203355621238638,0.12719313740805607,1.010824072559537,-0.7867559717929122,0.2533004227867114,-0.8358320742540364,0.022602478072276472,-0.603569877411541,-0.024656842511418434,-1.346263601123447,0.024656842511418434,1.346263601123447,-0.09885703705429601,0.3189116845084923,-0.014357320672106336,-0.31073344026057464,-0.21687404973773108,-0.18201013630471655,0.43122453155147056,1.063450762880269,14.704999999999998,-3.1948000000000008,17.8995,18.128999999999998,16.274,-1.855000000000004,0.268,3.4450999999999965,3.4000000000000057,0.5,9.400000000000002,4.099999999999998,2.299999999999997,1.799999999999999,-2.6000000000000085,1.7000000000000028,1.2999999999999972,4.200000000000003,2.700000000000003,1.1000000000000014,-1.0999999999999996,1.6999999999999957,-6.25,-0.09999999999999432,1.2333475605687303,0.29247538386559757,2.2148840274877832,0.8519550032291962,1.137159947113453,0.7177495800295774,-1.03271723273008,0.35967945903204634,0.39314242471580774,1.7975800443524492,1.0891324970407479,0.6261723554838174,1.3216067586120286,-1.3216067586120286,-0.41776872156278827,0.2963761195884683,-0.03486391343301454,-0.6322262313287984,16.747999999999998,4.5,-1.1570000000000003,87.337,1.323999999999998,3.0010000000000048,-93,-20,9,99.71,13.8,10.9,-5.2,1.299999999999999,2,-9
2024,64,1021,Texas Tech,6,67.0,64,1037,North Carolina St.,11,80.0,4,0,-13.0,117.943,99.3985,18.5448,19.079,117.537,98.458,0.885,66.6408,67.2,52.8,16.5,30.2,34.6,49.1,17.0,69.7,26.6,51.5,36.5,49.6,32.1,58.9,41.1,7.0,55.9,69.6969697,32.55,3.4,2.079,50.406,76.429,79.654,77.8,33,23,10,114.385,101.329,13.056,12.835,113.979,101.144,0.798,68.0599,68.9,50.7,13.7,28.6,32.5,50.5,17.9,70.7,31.9,50.1,34.6,49.5,34.9,66.5,33.5,9.3,46.1,61.11111111,28.902,-0.6,2.403,48.869,77.049,80.48,73.4,36,22,14,26,30,6,4,10,0,97.18,63,52,3,6,9,1,19.95,13.8,9.8,1.6,10.8,6,6,9.7,7.6,1.1,8.1,2,5,0.01653709964430173,-0.745236393648146,0.3578522343767297,-1.2800099152706164,-0.21899353963896814,-0.5959950762326328,0.1286488724388432,-0.30771832433708707,0.2508441059809093,0.9430284216151852,-0.15949990667324038,0.199374883341548,-1.123255225418511,-0.7260562897530969,-1.0345451568179516,0.08680845075254312,-0.35667446224217025,-0.7800586119361175,0.49722977417312203,-0.31596119827203245,0.4549916259424052,0.4146533853112659,-0.2620213198749129,1.331871948629346,-0.7544993808494046,0.7446366438448364,0.7544993808494046,-0.7446366438448364,-1.1622683283050304,-0.2887519104919271,0.351754356466591,-1.3567668035139948,1.735505102511192,0.20149291145846812,-0.10520984623915816,-0.9737226492915881,3.5579999999999927,-1.930499999999995,5.4887999999999995,6.244,3.558000000000007,-2.686000000000007,0.08699999999999997,-1.4191000000000003,2.0999999999999943,2.8000000000000007,1.5999999999999979,2.1000000000000014,-1.3999999999999986,-0.8999999999999986,-1.0,-5.299999999999997,1.3999999999999986,1.8999999999999986,0.10000000000000142,-2.799999999999997,-2.3000000000000007,9.799999999999997,8.585858589999994,4.3999999999999915,0.7617734932924477,1.637862149647346,0.37700153659366464,0.4363671967759303,-0.692184315634276,-0.3588747900147884,-0.3971989356654142,-1.1213536075704946,0.4233841496939472,0.8131909724451545,0.04033824063113933,-1.5938932685042588,-1.499136024694241,1.499136024694241,-0.8735164178131032,1.7085211599805858,1.534012191052724,0.86851280305243,3.647999999999996,4.0,-0.32399999999999984,1.536999999999999,-0.6200000000000045,-0.8260000000000076,-37,-22,1,77.23,4.100000000000001,2.200000000000001,0.5,2.700000000000001,4,-5
2024,64,1050,Kentucky,3,76.0,64,1035,Oakland,14,80.0,32,0,-4.0,122.742,102.724,20.018,20.769,123.011,102.242,0.893,72.636,74.1,57.4,14.2,28.9,30.4,49.5,16.0,69.8,33.4,54.7,41.2,49.8,32.6,62.7,37.3,16.1,54.6,71.875,29.177,2.9,0.982,73.978,78.77,82.02,77.3,32,23,9,108.593,105.776,2.81743,3.176,107.819,104.643,0.585,66.6629,68.2,52.1,16.2,30.6,30.9,50.6,16.3,71.4,26.8,51.8,35.1,50.5,33.9,59.2,40.8,7.9,53.3,67.64705882,15.066,-4.2,2.571,7.281,76.451,78.86,75.8,34,23,11,19,23,6,2,8,1,99.4,126,79,1,1,2,6,0.0,15.7,9.4,-0.2,10.8,4,3,1.3,-0.6,3.5,10.5,0,2,1.6851837992372876,-0.23738739811984666,-0.9875345314050189,0.18236700405737083,-0.5253072881213212,-0.12474315549055136,-0.7440855211130173,-0.6401885694997006,0.44861105330498763,0.9924701584462057,-0.5582496733563391,-0.4386247433514093,-1.0835353318519718,-0.4480170347873059,0.4041726793102305,-0.9922299263435934,0.6110607370582823,-0.26594928730775375,2.5088074428532434,-0.10196357394436005,0.535668107204681,0.8180357916226535,0.022602478072276472,0.7626243527349672,-0.004931368502283406,-0.6953229588219996,0.004931368502283406,0.6953229588219996,2.2938183682598563,-0.8204575561172943,0.12511379442835044,-0.10152676760989135,1.5611855353461093,1.0382268338508616,0.11511141588707133,-0.31257103507472617,14.149000000000001,-3.0519999999999925,17.20057,17.592999999999996,15.191999999999993,-2.4009999999999962,0.30800000000000005,5.973100000000002,5.299999999999997,-2.0,-1.7000000000000028,-0.5,-1.1000000000000014,-0.3000000000000007,-1.6000000000000085,6.599999999999998,2.9000000000000057,6.100000000000001,-0.7000000000000028,-1.2999999999999972,8.200000000000001,1.3000000000000043,4.227941180000002,1.5,1.9225711973571342,-1.1699015354623898,-0.40056413263076984,-0.10389695161331669,-0.543859105141218,-0.11962493000492985,-0.6355182970646659,1.396402605653824,0.8770100243660361,2.6107710167976035,-0.28236768441797244,-0.7400218746626908,0.6903915903197162,-0.6903915903197162,3.1142759243771505,0.2266405620382418,0.5229587014952477,0.42768245096179747,14.110999999999999,7.1,-1.5890000000000002,66.69699999999999,2.3190000000000026,3.1599999999999966,-107,-56,6,99.4,14.399999999999999,10.0,-3.7,0.3000000000000007,4,-11
2024,64,1061,Florida,7,100.0,64,1069,Colorado,10,102.0,32,0,-2.0,119.317,101.129,18.1884,20.355,119.659,99.304,0.895,71.6913,73.0,51.5,15.8,37.5,38.6,48.8,14.5,71.1,34.2,51.7,34.2,49.0,32.2,65.5,34.5,12.1,50.2,68.57142857,31.29,3.0,1.707,30.164,78.508,82.595,71.2,35,24,11,117.579,99.1127,18.4666,19.175,117.194,98.019,0.886,67.5085,69.1,55.3,18.1,32.4,35.3,49.3,15.2,76.0,28.1,53.6,39.4,50.1,31.9,69.6,30.4,5.5,56.1,70.58823529,26.08,1.7,2.2,38.964,78.711,81.561,77.8,34,24,10,28,24,6,4,10,1,98.74,25,27,4,6,10,0,83.64,13.6,9.5,1.2,10.0,4,5,14.4,8.2,-0.6,10.0,0,2,-0.4550369676319757,0.9234103059448372,-0.051613303035106285,1.2937734627466424,1.5010759710696293,0.2993835731773213,0.9598244853453765,0.27410460469748565,0.1025188954878479,0.3497275796429467,-1.1563743233809873,-0.8772494867028185,-0.5671767154869347,1.3790980692735966,0.5734336012076646,-0.7171809282602642,-0.2961910122858912,0.27840176229875163,-0.4871592977341697,1.7384159952736211,0.21296218215557206,0.656682829098099,-0.20509656028547424,-0.37587083905379026,0.5473819037534889,1.3561263381280124,-0.5473819037534889,-1.3561263381280138,0.7746593807588067,-1.7319529486179237,-0.6419773386241574,0.38662213524170547,-0.5655131840678963,1.735505102511192,-0.21906530653123152,-0.015052808626559746,1.7379999999999995,2.016300000000001,-0.2781999999999982,1.1799999999999997,2.4650000000000034,1.2849999999999966,0.009000000000000008,4.1828,-3.799999999999997,-2.3000000000000007,5.100000000000001,3.3000000000000043,-0.5,-0.6999999999999993,-4.900000000000006,6.100000000000001,-1.8999999999999986,-5.199999999999996,-1.1000000000000014,0.30000000000000426,6.6,-5.899999999999999,-2.0168067200000053,-6.599999999999994,-1.378447273576813,-1.3453867657817487,1.201692397892308,0.6857198806478908,-0.2472086841550988,-0.2791248366781688,-1.9462747847605313,1.2906145294679288,-0.5745927745846429,-2.225575293007791,-0.443720646942527,0.17077427876831602,-0.8087444343745235,0.8087444343745248,2.5066123293767304,-1.0285994738658628,-2.3010182865790885,-0.20401249790467177,5.210000000000001,1.3,-0.4930000000000001,-8.799999999999997,-0.20300000000000296,1.0339999999999918,3,-3,0,15.099999999999994,-0.8000000000000007,1.3000000000000007,1.7999999999999998,0.0,4,-3
2024,64,1047,Marquette,2,87.0,16,1014,Western Kentucky,15,69.0,64,1,18.0,118.294,95.5576,22.7369,24.325,118.92,94.595,0.933,68.9774,69.3,55.1,14.3,26.0,25.6,49.7,21.1,69.2,28.2,56.0,35.8,49.2,33.6,59.5,40.5,9.8,54.3,73.52941176,37.073,6.5,1.872,57.136,78.072,81.653,71.5,34,25,9,105.552,102.489,3.06263,3.401,105.196,101.795,0.593,75.1443,75.4,51.9,18.3,28.5,32.9,48.3,18.6,73.3,33.4,52.1,34.4,48.3,32.2,69.0,31.0,8.5,44.5,63.33333333,9.879,-6.6,2.412,32.318,77.312,80.009,71.9,30,19,11,14,9,9,6,15,0,99.78,136,130,0,1,1,11,0.0,17.4,11.8,1.1,10.3,6,6,2.0,-2.5,0.1,8.9,0,0,0.8508604494407959,-0.30993725462389055,-0.9290394546318985,1.410763616292881,-1.208622573197339,-0.6195576722697372,-1.7414962566008567,-0.224600763046434,0.5474945269670285,-0.1446897886672509,1.4753741367274653,0.4784997200197183,-1.321854693251218,0.30666094297697744,-0.6960233130230855,0.4041726793102305,1.00420316177409,-0.17522411237333513,0.19763310011437946,-0.4015602480031026,0.2936386634178507,-0.06940550226240046,0.5918500739666552,-0.20509656028547424,-0.6361465367945959,1.237773494073205,0.6361465367945959,-1.237773494073205,-0.09885703705429601,-0.5925837079921371,0.07281212626567868,-1.6357090337149072,-0.4609214437688477,-0.32146579003677966,0.28246541782160667,-0.7489311005994737,12.74199999999999,-6.931400000000011,19.67427,20.924,13.724000000000004,-7.200000000000003,0.3400000000000001,-6.166899999999998,3.200000000000003,-4.0,-2.5,-7.299999999999997,1.4000000000000057,2.5,-4.099999999999994,-5.199999999999999,3.8999999999999986,1.3999999999999986,0.9000000000000057,1.3999999999999986,1.3000000000000007,9.799999999999997,10.19607843,-0.4000000000000057,1.1607977040646864,-2.3398030709247797,-0.5890649009276018,-1.5168954935544228,0.6921843156342794,0.996874416707747,-1.6285156362281956,-1.100195992333316,1.1794272741474252,0.599193348117482,0.36304416568025116,0.7969466342521294,-1.8739200308678008,1.8739200308678008,0.4937266709378411,1.7085211599805858,-0.13945565373206803,1.0313965184210803,27.194000000000003,13.1,-0.5399999999999998,24.818000000000005,0.7600000000000051,1.6440000000000055,-122,-121,14,99.78,15.399999999999999,14.3,1.0,1.4000000000000004,6,-13
2024,64,1033,Purdue,1,78.0,2,1058,Grambling St.,16,50.0,64,1,28.0,124.988,95.87,29.1183,31.493,126.212,94.719,0.964,67.3784,69.0,56.0,16.5,37.4,42.8,47.7,14.0,75.3,23.0,53.2,40.8,48.1,31.4,65.0,35.0,9.6,64.5,87.87878788,36.076,11.0,1.864,52.594,78.09,83.245,72.1,33,29,4,99.2736,107.084,-7.80999,-8.337,97.672,106.009,0.281,64.8232,66.5,48.2,20.5,28.1,39.6,49.1,19.0,67.3,33.9,47.0,34.1,48.4,33.7,70.2,29.8,8.3,40.6,54.83870968,15.298,-8.0,2.34,12.502,76.762,80.211,70.6,31,17,14,3,3,12,8,20,0,99.96,279,179,0,0,0,8,0.0,22.2,12.7,2.0,8.4,11,1,-7.6,-7.4,3.2,10.5,0,2,1.1773348037089881,-1.6521095999486815,0.3578522343767297,2.697655305301509,1.477513375032525,-0.7138080564181531,1.8325588788972356,1.1676183885720097,-0.4413402096533666,0.2508441059809093,-1.3557492067225367,0.6379996266929573,1.1010588143078055,-2.076532671015507,-1.7962193053564015,0.5099607554961263,0.1574348623861956,-1.7175520862584306,2.337609343391103,-0.5299588225997048,-0.15008198352467628,-0.029067261631261117,-0.6604946370009797,0.6487748335560939,0.4487545337078152,1.4744791821828225,-0.4487545337078152,-1.4744791821828218,-0.17481498642934884,-0.6685416573671893,1.8510688437964935,-2.3156307198296298,-0.2517379631707506,-0.7746966646659983,1.733993735624336,-1.6082149240868309,25.714399999999998,-11.213999999999999,36.928290000000004,39.83,28.540000000000006,-11.290000000000006,0.6829999999999999,2.5551999999999992,7.799999999999997,-4.0,9.299999999999997,3.1999999999999957,-1.3999999999999986,-5.0,8.0,-10.899999999999999,6.200000000000003,6.699999999999996,-0.29999999999999716,-2.3000000000000043,1.299999999999999,23.9,33.0400782,1.5,2.8294444036576696,-2.3398030709247792,2.191321431450678,0.6649404903252258,-0.692184315634276,-1.993748833415494,3.1775914853233127,-2.306180060852528,1.8749869486446262,2.867568165990808,-0.12101472189341517,-1.3092694705570735,-1.0257246484750073,1.0257246484750067,0.49372667093784045,4.166699563626123,0.5229587014952477,3.342208659711167,20.778,19.0,-0.47599999999999976,40.092,1.328000000000003,3.034000000000006,-276,-176,20,99.96,29.799999999999997,20.1,-1.2000000000000002,-2.0999999999999996,11,-15
